ID,TARGET
2,0.040910278131394355
5,0.040910278131394355
6,0.040910278131394355
7,0.040910278131394355
9,0.040910278131394355
11,0.040910278131394355
12,0.015290654710031099
15,0.040910278131394355
16,0.015290654710031099
17,0.040910278131394355
19,0.040910278131394355
21,0.040910278131394355
22,0.040910278131394355
24,0.040910278131394355
27,0.011544001050761228
28,0.040910278131394355
30,0.040910278131394355
33,0.040910278131394355
35,0.040910278131394355
37,0.040910278131394355
38,0.040910278131394355
40,0.040910278131394355
41,0.040910278131394355
44,0.015290654710031099
46,0.040910278131394355
47,0.040910278131394355
48,0.040910278131394355
50,0.040910278131394355
52,0.11961282158282849
53,0.040910278131394355
55,0.040910278131394355
57,0.040910278131394355
58,0.018145378970564053
59,0.040910278131394355
62,0.040910278131394355
63,0.040910278131394355
64,0.040910278131394355
65,0.040910278131394355
67,0.040910278131394355
69,0.040910278131394355
70,0.040910278131394355
71,0.0021411365120413265
72,0.040910278131394355
73,0.040910278131394355
76,0.015290654710031099
78,0.010717072068787399
79,0.040910278131394355
81,0.040910278131394355
85,0.040910278131394355
86,0.040910278131394355
89,0.040910278131394355
94,0.040910278131394355
96,0.040910278131394355
97,0.040910278131394355
98,0.040910278131394355
99,0.040910278131394355
100,0.040910278131394355
103,0.040910278131394355
104,0.040910278131394355
108,0.040910278131394355
110,0.040910278131394355
112,0.040910278131394355
114,0.040910278131394355
116,0.040910278131394355
117,0.011544001050761228
119,0.040910278131394355
120,0.010717072068787399
121,0.040910278131394355
123,0.040910278131394355
124,0.040910278131394355
126,0.040910278131394355
128,0.040910278131394355
129,0.040910278131394355
133,0.040910278131394355
138,0.040910278131394355
147,0.040910278131394355
149,0.040910278131394355
158,0.040910278131394355
160,0.040910278131394355
164,0.040910278131394355
167,0.040910278131394355
168,0.0828528468330418
174,0.027062423233104246
181,0.040910278131394355
185,0.040910278131394355
187,0.040910278131394355
189,0.040910278131394355
190,0.040910278131394355
194,0.011544001050761228
197,0.0021411365120413265
198,0.040910278131394355
201,0.040910278131394355
205,0.011544001050761228
208,0.040910278131394355
211,0.040910278131394355
216,0.040910278131394355
219,0.0828528468330418
223,0.040910278131394355
224,0.040910278131394355
226,0.040910278131394355
229,0.040910278131394355
230,0.040910278131394355
237,0.040910278131394355
238,0.040910278131394355
240,0.040910278131394355
243,0.040910278131394355
245,0.040910278131394355
246,0.040910278131394355
247,0.040910278131394355
248,0.040910278131394355
249,0.040910278131394355
250,0.040910278131394355
251,0.040910278131394355
255,0.040910278131394355
256,0.040910278131394355
257,0.040910278131394355
260,0.040910278131394355
261,0.040910278131394355
263,0.040910278131394355
264,0.040910278131394355
267,0.010717072068787399
268,0.040910278131394355
272,0.040910278131394355
274,0.040910278131394355
275,0.040910278131394355
277,0.040910278131394355
278,0.040910278131394355
280,0.015290654710031099
281,0.040910278131394355
282,0.040910278131394355
283,0.040910278131394355
284,0.04241513032671984
286,0.040910278131394355
290,0.015290654710031099
291,0.040910278131394355
293,0.040910278131394355
295,0.0828528468330418
297,0.040910278131394355
298,0.040910278131394355
300,0.015290654710031099
304,0.010717072068787399
305,0.011544001050761228
308,0.040910278131394355
309,0.040910278131394355
310,0.040910278131394355
312,0.040910278131394355
313,0.040910278131394355
315,0.04601757867704714
317,0.040910278131394355
318,0.040910278131394355
321,0.040910278131394355
323,0.0828528468330418
325,0.040910278131394355
326,0.040910278131394355
327,0.040910278131394355
328,0.004691136512041327
329,0.040910278131394355
330,0.040910278131394355
331,0.040910278131394355
334,0.0828528468330418
335,0.015290654710031099
336,0.040910278131394355
337,0.011544001050761228
338,0.040910278131394355
339,0.040910278131394355
341,0.00752911623244301
343,0.0021411365120413265
346,0.040910278131394355
348,0.040910278131394355
350,0.040910278131394355
351,0.040910278131394355
352,0.040910278131394355
357,0.040910278131394355
358,0.040910278131394355
360,0.040910278131394355
361,0.040910278131394355
364,0.040910278131394355
365,0.040910278131394355
366,0.040910278131394355
367,0.040910278131394355
368,0.040910278131394355
370,0.040910278131394355
372,0.010717072068787399
376,0.040910278131394355
377,0.040910278131394355
379,0.015290654710031099
380,0.040910278131394355
381,0.0828528468330418
385,0.040910278131394355
386,0.040910278131394355
389,0.040910278131394355
391,0.040910278131394355
392,0.040910278131394355
393,0.040910278131394355
395,0.040910278131394355
396,0.040910278131394355
397,0.040910278131394355
398,0.015290654710031099
399,0.040910278131394355
400,0.040910278131394355
401,0.015290654710031099
403,0.011544001050761228
405,0.040910278131394355
406,0.040910278131394355
409,0.040910278131394355
411,0.040910278131394355
413,0.040910278131394355
418,0.011544001050761228
419,0.040910278131394355
422,0.040910278131394355
424,0.040910278131394355
425,0.0828528468330418
427,0.040910278131394355
430,0.040910278131394355
431,0.040910278131394355
434,0.040910278131394355
435,0.040910278131394355
437,0.040910278131394355
438,0.011544001050761228
439,0.040910278131394355
442,0.040910278131394355
446,0.040910278131394355
450,0.040910278131394355
451,0.040910278131394355
452,0.040910278131394355
454,0.040910278131394355
455,0.011544001050761228
463,0.040910278131394355
464,0.040910278131394355
465,0.040910278131394355
467,0.040910278131394355
468,0.040910278131394355
470,0.040910278131394355
472,0.040910278131394355
473,0.040910278131394355
475,0.010717072068787399
476,0.040910278131394355
479,0.040910278131394355
481,0.011544001050761228
483,0.040910278131394355
484,0.040910278131394355
486,0.040910278131394355
487,0.040910278131394355
491,0.040910278131394355
494,0.040910278131394355
495,0.040910278131394355
497,0.040910278131394355
498,0.002807390484225718
499,0.040910278131394355
503,0.040910278131394355
504,0.0828528468330418
505,0.040910278131394355
506,0.011160257089024852
507,0.040910278131394355
508,0.0828528468330418
509,0.040910278131394355
510,0.010717072068787399
511,0.0021411365120413265
512,0.040910278131394355
516,0.040910278131394355
518,0.040910278131394355
519,0.040910278131394355
520,0.011544001050761228
521,0.040910278131394355
522,0.010717072068787399
524,0.040910278131394355
525,0.014106979712378826
526,0.040910278131394355
528,0.040910278131394355
529,0.040910278131394355
531,0.040910278131394355
532,0.040910278131394355
534,0.040910278131394355
536,0.040910278131394355
539,0.040910278131394355
540,0.04520471004865799
541,0.040910278131394355
542,0.040910278131394355
545,0.040910278131394355
546,0.040910278131394355
552,0.040910278131394355
556,0.040910278131394355
557,0.040910278131394355
559,0.040910278131394355
562,0.01404343869301601
563,0.015290654710031099
565,0.040910278131394355
569,0.040910278131394355
570,0.040910278131394355
574,0.040910278131394355
575,0.040910278131394355
585,0.040910278131394355
589,0.040910278131394355
590,0.040910278131394355
592,0.040910278131394355
593,0.040910278131394355
594,0.015290654710031099
595,0.040910278131394355
597,0.015290654710031099
601,0.040910278131394355
603,0.040910278131394355
604,0.040910278131394355
605,0.040910278131394355
607,0.040910278131394355
608,0.040910278131394355
610,0.040910278131394355
612,0.0021411365120413265
613,0.040910278131394355
615,0.040910278131394355
616,0.0828528468330418
617,0.040910278131394355
619,0.040910278131394355
620,0.040910278131394355
621,0.040910278131394355
624,0.040910278131394355
625,0.010717072068787399
628,0.040910278131394355
629,0.0828528468330418
630,0.040910278131394355
632,0.0021411365120413265
634,0.040910278131394355
637,0.040910278131394355
638,0.015290654710031099
642,0.040910278131394355
643,0.015290654710031099
644,0.040910278131394355
646,0.040910278131394355
655,0.0021411365120413265
660,0.040910278131394355
664,0.040910278131394355
665,0.040910278131394355
666,0.040910278131394355
670,0.0828528468330418
671,0.040910278131394355
672,0.011544001050761228
675,0.040910278131394355
676,0.040910278131394355
677,0.040910278131394355
678,0.040910278131394355
680,0.040910278131394355
683,0.040910278131394355
684,0.040910278131394355
685,0.040910278131394355
691,0.040910278131394355
693,0.040910278131394355
696,0.040910278131394355
698,0.0828528468330418
699,0.040910278131394355
700,0.015290654710031099
703,0.040910278131394355
704,0.0828528468330418
705,0.040910278131394355
707,0.040910278131394355
709,0.040910278131394355
711,0.040910278131394355
713,0.040910278131394355
716,0.040910278131394355
719,0.040910278131394355
721,0.040910278131394355
722,0.040910278131394355
723,0.015290654710031099
724,0.040910278131394355
727,0.040910278131394355
728,0.040910278131394355
729,0.040910278131394355
733,0.040910278131394355
736,0.015290654710031099
739,0.040910278131394355
742,0.040910278131394355
743,0.040910278131394355
744,0.010717072068787399
745,0.040910278131394355
747,0.015290654710031099
749,0.040910278131394355
750,0.040910278131394355
751,0.040910278131394355
752,0.040910278131394355
755,0.040910278131394355
756,0.040910278131394355
762,0.040910278131394355
763,0.040910278131394355
764,0.040910278131394355
765,0.040910278131394355
766,0.040910278131394355
769,0.040910278131394355
770,0.040910278131394355
773,0.040910278131394355
774,0.040910278131394355
776,0.040910278131394355
777,0.040910278131394355
778,0.017942403312622625
779,0.040910278131394355
780,0.040910278131394355
781,0.040910278131394355
786,0.015290654710031099
788,0.040910278131394355
794,0.040910278131394355
796,0.040910278131394355
801,0.0828528468330418
802,0.040910278131394355
803,0.010717072068787399
804,0.040910278131394355
805,0.040910278131394355
809,0.040910278131394355
810,0.040910278131394355
817,0.040910278131394355
819,0.040910278131394355
821,0.040910278131394355
824,0.040910278131394355
825,0.040910278131394355
826,0.040910278131394355
830,0.040910278131394355
831,0.040910278131394355
832,0.040910278131394355
833,0.040910278131394355
837,0.040910278131394355
839,0.040910278131394355
840,0.040910278131394355
841,0.040910278131394355
842,0.040910278131394355
843,0.040910278131394355
844,0.040910278131394355
845,0.040910278131394355
848,0.04183457764522211
853,0.0828528468330418
854,0.040910278131394355
855,0.040910278131394355
856,0.040910278131394355
861,0.06931504171623895
865,0.040910278131394355
866,0.040910278131394355
867,0.040910278131394355
870,0.040910278131394355
871,0.040910278131394355
872,0.040910278131394355
873,0.040910278131394355
874,0.040910278131394355
875,0.011544001050761228
876,0.040910278131394355
879,0.040910278131394355
880,0.040910278131394355
883,0.040910278131394355
884,0.040910278131394355
886,0.040910278131394355
890,0.040910278131394355
892,0.040910278131394355
893,0.040910278131394355
894,0.040910278131394355
895,0.040910278131394355
896,0.040910278131394355
897,0.040910278131394355
899,0.040910278131394355
900,0.040910278131394355
901,0.015290654710031099
902,0.040910278131394355
905,0.015290654710031099
912,0.0828528468330418
914,0.040910278131394355
915,0.040910278131394355
917,0.025706444322355793
918,0.040910278131394355
919,0.040910278131394355
921,0.010717072068787399
922,0.040910278131394355
923,0.040910278131394355
926,0.040910278131394355
929,0.040910278131394355
930,0.040910278131394355
931,0.040910278131394355
937,0.040910278131394355
938,0.040910278131394355
939,0.040910278131394355
941,0.040910278131394355
946,0.040910278131394355
947,0.0828528468330418
950,0.040910278131394355
951,0.040910278131394355
952,0.040910278131394355
953,0.040910278131394355
954,0.040910278131394355
955,0.040910278131394355
956,0.0828528468330418
957,0.040910278131394355
960,0.040910278131394355
963,0.040910278131394355
966,0.040910278131394355
969,0.040910278131394355
971,0.010717072068787399
972,0.040910278131394355
975,0.0828528468330418
980,0.015290654710031099
982,0.040910278131394355
983,0.040910278131394355
985,0.040910278131394355
987,0.011544001050761228
988,0.011544001050761228
991,0.040910278131394355
992,0.040910278131394355
995,0.040910278131394355
996,0.040910278131394355
998,0.040910278131394355
1001,0.040910278131394355
1002,0.040910278131394355
1004,0.040910278131394355
1005,0.0828528468330418
1010,0.040910278131394355
1011,0.040910278131394355
1012,0.040910278131394355
1013,0.040910278131394355
1014,0.040910278131394355
1015,0.040910278131394355
1016,0.040910278131394355
1022,0.040910278131394355
1023,0.040910278131394355
1024,0.040910278131394355
1025,0.040910278131394355
1026,0.040910278131394355
1028,0.040910278131394355
1029,0.06517476033288029
1032,0.040910278131394355
1034,0.0828528468330418
1036,0.040910278131394355
1037,0.040910278131394355
1039,0.0828528468330418
1042,0.040910278131394355
1045,0.040910278131394355
1046,0.040910278131394355
1050,0.010717072068787399
1052,0.011643909149868495
1055,0.040910278131394355
1057,0.006556414632238601
1058,0.040910278131394355
1060,0.040910278131394355
1062,0.040910278131394355
1063,0.040910278131394355
1064,0.040910278131394355
1065,0.025706444322355793
1066,0.040910278131394355
1067,0.040910278131394355
1068,0.040910278131394355
1070,0.040910278131394355
1072,0.040910278131394355
1077,0.040910278131394355
1078,0.040910278131394355
1079,0.040910278131394355
1081,0.040910278131394355
1082,0.040910278131394355
1093,0.040910278131394355
1094,0.040910278131394355
1102,0.040910278131394355
1103,0.040910278131394355
1106,0.040910278131394355
1107,0.040910278131394355
1112,0.040910278131394355
1113,0.040910278131394355
1114,0.011544001050761228
1116,0.015290654710031099
1118,0.009988896732143534
1120,0.040910278131394355
1121,0.040910278131394355
1128,0.040910278131394355
1130,0.040910278131394355
1132,0.040910278131394355
1135,0.040910278131394355
1138,0.040910278131394355
1139,0.040910278131394355
1141,0.040910278131394355
1143,0.040910278131394355
1146,0.0828528468330418
1148,0.040910278131394355
1149,0.040910278131394355
1151,0.040910278131394355
1152,0.040910278131394355
1153,0.040910278131394355
1155,0.04601757867704714
1157,0.040910278131394355
1160,0.015290654710031099
1161,0.040910278131394355
1162,0.040910278131394355
1164,0.040910278131394355
1168,0.040910278131394355
1169,0.040910278131394355
1174,0.015290654710031099
1176,0.040910278131394355
1177,0.040910278131394355
1178,0.040910278131394355
1180,0.040910278131394355
1181,0.040910278131394355
1182,0.040910278131394355
1185,0.040910278131394355
1190,0.040910278131394355
1194,0.040910278131394355
1196,0.040910278131394355
1199,0.040910278131394355
1200,0.040910278131394355
1201,0.040910278131394355
1202,0.040910278131394355
1206,0.040910278131394355
1207,0.040910278131394355
1208,0.040910278131394355
1212,0.040910278131394355
1216,0.040910278131394355
1219,0.040910278131394355
1221,0.040910278131394355
1222,0.040910278131394355
1225,0.040910278131394355
1227,0.040910278131394355
1230,0.015290654710031099
1231,0.040910278131394355
1232,0.040910278131394355
1233,0.040910278131394355
1234,0.040910278131394355
1235,0.040910278131394355
1236,0.040910278131394355
1237,0.040910278131394355
1238,0.040910278131394355
1239,0.040910278131394355
1240,0.040910278131394355
1241,0.040910278131394355
1244,0.040910278131394355
1245,0.040910278131394355
1247,0.040910278131394355
1250,0.040910278131394355
1251,0.040910278131394355
1257,0.040910278131394355
1259,0.040910278131394355
1266,0.040910278131394355
1267,0.040910278131394355
1268,0.011544001050761228
1270,0.040910278131394355
1272,0.040910278131394355
1273,0.0828528468330418
1276,0.040910278131394355
1278,0.040910278131394355
1279,0.040910278131394355
1283,0.040910278131394355
1284,0.040910278131394355
1286,0.040910278131394355
1289,0.040910278131394355
1290,0.040910278131394355
1292,0.015290654710031099
1293,0.040910278131394355
1294,0.040910278131394355
1296,0.040910278131394355
1298,0.040910278131394355
1299,0.040910278131394355
1301,0.040910278131394355
1304,0.040910278131394355
1306,0.040910278131394355
1308,0.040910278131394355
1310,0.040910278131394355
1311,0.040910278131394355
1312,0.040910278131394355
1315,0.040910278131394355
1318,0.040910278131394355
1319,0.040910278131394355
1320,0.040910278131394355
1323,0.040910278131394355
1324,0.040910278131394355
1325,0.040910278131394355
1326,0.040910278131394355
1329,0.040910278131394355
1331,0.040910278131394355
1332,0.040910278131394355
1335,0.040910278131394355
1336,0.040910278131394355
1338,0.040910278131394355
1340,0.040910278131394355
1342,0.040910278131394355
1345,0.040910278131394355
1347,0.040910278131394355
1349,0.040910278131394355
1350,0.040910278131394355
1351,0.040910278131394355
1354,0.015290654710031099
1355,0.040910278131394355
1356,0.040910278131394355
1359,0.040910278131394355
1361,0.040910278131394355
1362,0.040910278131394355
1363,0.040910278131394355
1365,0.040910278131394355
1366,0.040910278131394355
1367,0.040910278131394355
1368,0.040910278131394355
1369,0.040910278131394355
1370,0.040910278131394355
1371,0.040910278131394355
1372,0.040910278131394355
1374,0.040910278131394355
1375,0.040910278131394355
1376,0.040910278131394355
1379,0.011544001050761228
1380,0.040910278131394355
1383,0.040910278131394355
1387,0.040910278131394355
1388,0.040910278131394355
1389,0.08048347160232783
1390,0.040910278131394355
1394,0.040910278131394355
1396,0.040910278131394355
1397,0.040910278131394355
1399,0.040910278131394355
1400,0.040910278131394355
1402,0.024840363856938188
1403,0.040910278131394355
1404,0.040910278131394355
1405,0.040910278131394355
1407,0.040910278131394355
1409,0.040910278131394355
1413,0.040910278131394355
1415,0.040910278131394355
1416,0.040910278131394355
1418,0.040910278131394355
1422,0.040910278131394355
1423,0.040910278131394355
1425,0.015290654710031099
1428,0.040910278131394355
1429,0.040910278131394355
1430,0.040910278131394355
1431,0.040910278131394355
1432,0.040910278131394355
1434,0.040910278131394355
1435,0.040910278131394355
1436,0.040910278131394355
1438,0.040910278131394355
1443,0.040910278131394355
1445,0.040910278131394355
1446,0.040910278131394355
1453,0.010717072068787399
1456,0.011544001050761228
1458,0.040910278131394355
1459,0.040910278131394355
1460,0.040910278131394355
1461,0.0828528468330418
1462,0.040910278131394355
1463,0.040910278131394355
1466,0.040910278131394355
1467,0.040910278131394355
1469,0.040910278131394355
1470,0.040910278131394355
1471,0.040910278131394355
1473,0.040910278131394355
1476,0.040910278131394355
1477,0.040910278131394355
1481,0.040910278131394355
1482,0.040910278131394355
1485,0.040910278131394355
1486,0.040910278131394355
1490,0.040910278131394355
1491,0.040910278131394355
1493,0.040910278131394355
1494,0.040910278131394355
1500,0.040910278131394355
1504,0.040910278131394355
1506,0.040910278131394355
1509,0.015290654710031099
1512,0.040910278131394355
1514,0.0021411365120413265
1518,0.040910278131394355
1520,0.040910278131394355
1522,0.040910278131394355
1525,0.040910278131394355
1526,0.040910278131394355
1529,0.040910278131394355
1530,0.040910278131394355
1532,0.040910278131394355
1533,0.040910278131394355
1537,0.040910278131394355
1542,0.015290654710031099
1544,0.040910278131394355
1545,0.040910278131394355
1546,0.040910278131394355
1549,0.040910278131394355
1551,0.040910278131394355
1552,0.040910278131394355
1555,0.040910278131394355
1556,0.040910278131394355
1558,0.040910278131394355
1560,0.040910278131394355
1561,0.040910278131394355
1562,0.040910278131394355
1563,0.040910278131394355
1566,0.040910278131394355
1568,0.040910278131394355
1570,0.040910278131394355
1575,0.040910278131394355
1577,0.040910278131394355
1579,0.040910278131394355
1581,0.040910278131394355
1582,0.040910278131394355
1585,0.040910278131394355
1586,0.040910278131394355
1587,0.040910278131394355
1593,0.040910278131394355
1597,0.015290654710031099
1599,0.040910278131394355
1608,0.040910278131394355
1609,0.040910278131394355
1612,0.040910278131394355
1615,0.040910278131394355
1616,0.040910278131394355
1618,0.040910278131394355
1619,0.040910278131394355
1624,0.040910278131394355
1625,0.040910278131394355
1627,0.040910278131394355
1628,0.040910278131394355
1635,0.040910278131394355
1636,0.040910278131394355
1637,0.040910278131394355
1640,0.040910278131394355
1642,0.040910278131394355
1645,0.040910278131394355
1647,0.040910278131394355
1648,0.040910278131394355
1650,0.015290654710031099
1651,0.040910278131394355
1653,0.040910278131394355
1654,0.040910278131394355
1655,0.011544001050761228
1656,0.040910278131394355
1657,0.040910278131394355
1659,0.040910278131394355
1661,0.040910278131394355
1662,0.040910278131394355
1663,0.040910278131394355
1664,0.040910278131394355
1671,0.040910278131394355
1673,0.040910278131394355
1674,0.040910278131394355
1678,0.040910278131394355
1680,0.04241513032671984
1682,0.040910278131394355
1687,0.040910278131394355
1689,0.040910278131394355
1690,0.040910278131394355
1691,0.040910278131394355
1692,0.04520471004865799
1696,0.040910278131394355
1701,0.040910278131394355
1702,0.040910278131394355
1705,0.040910278131394355
1707,0.040910278131394355
1711,0.040910278131394355
1714,0.040910278131394355
1715,0.040910278131394355
1716,0.040910278131394355
1717,0.040910278131394355
1719,0.040910278131394355
1723,0.040910278131394355
1725,0.010717072068787399
1726,0.040910278131394355
1728,0.040910278131394355
1730,0.015290654710031099
1731,0.040910278131394355
1736,0.011544001050761228
1742,0.040910278131394355
1745,0.040910278131394355
1747,0.040910278131394355
1749,0.040910278131394355
1750,0.040910278131394355
1751,0.040910278131394355
1752,0.040910278131394355
1753,0.040910278131394355
1754,0.040910278131394355
1758,0.040910278131394355
1759,0.040910278131394355
1760,0.010717072068787399
1761,0.040910278131394355
1763,0.040910278131394355
1765,0.040910278131394355
1767,0.040910278131394355
1768,0.040910278131394355
1769,0.04601757867704714
1774,0.040910278131394355
1775,0.040910278131394355
1776,0.040910278131394355
1777,0.040910278131394355
1779,0.040910278131394355
1780,0.040910278131394355
1783,0.040910278131394355
1784,0.002807390484225718
1785,0.015290654710031099
1789,0.040910278131394355
1790,0.040910278131394355
1792,0.040910278131394355
1793,0.040910278131394355
1795,0.040910278131394355
1796,0.010717072068787399
1798,0.040910278131394355
1802,0.040910278131394355
1803,0.0828528468330418
1805,0.015290654710031099
1806,0.040910278131394355
1809,0.040910278131394355
1810,0.040910278131394355
1812,0.040910278131394355
1813,0.0309998987682677
1814,0.040910278131394355
1815,0.040910278131394355
1817,0.040910278131394355
1818,0.040910278131394355
1819,0.040910278131394355
1820,0.040910278131394355
1821,0.040910278131394355
1823,0.040910278131394355
1826,0.040910278131394355
1827,0.040910278131394355
1829,0.040910278131394355
1831,0.040910278131394355
1833,0.040910278131394355
1834,0.040910278131394355
1837,0.040910278131394355
1838,0.040910278131394355
1839,0.040910278131394355
1840,0.038534874175018774
1841,0.040910278131394355
1842,0.040910278131394355
1844,0.040910278131394355
1845,0.040910278131394355
1846,0.040910278131394355
1847,0.040910278131394355
1850,0.040910278131394355
1851,0.040910278131394355
1852,0.040910278131394355
1860,0.040910278131394355
1862,0.040910278131394355
1864,0.040910278131394355
1865,0.040910278131394355
1866,0.040910278131394355
1867,0.040910278131394355
1870,0.025284352910532302
1871,0.040910278131394355
1872,0.040910278131394355
1873,0.040910278131394355
1874,0.0828528468330418
1876,0.0828528468330418
1878,0.025706444322355793
1879,0.040910278131394355
1884,0.040910278131394355
1885,0.040910278131394355
1888,0.040910278131394355
1893,0.040910278131394355
1897,0.040910278131394355
1901,0.040910278131394355
1902,0.040910278131394355
1903,0.040910278131394355
1905,0.040910278131394355
1907,0.040910278131394355
1908,0.040910278131394355
1919,0.040910278131394355
1921,0.040910278131394355
1926,0.040910278131394355
1928,0.027062423233104246
1930,0.040910278131394355
1933,0.008504120394629515
1934,0.040910278131394355
1935,0.040910278131394355
1939,0.040910278131394355
1940,0.040910278131394355
1942,0.040910278131394355
1943,0.014106979712378826
1945,0.040910278131394355
1946,0.040910278131394355
1948,0.040910278131394355
1949,0.040910278131394355
1952,0.040910278131394355
1953,0.040910278131394355
1955,0.040910278131394355
1959,0.0828528468330418
1963,0.040910278131394355
1965,0.0021411365120413265
1967,0.040910278131394355
1968,0.038672655420677465
1969,0.040910278131394355
1970,0.040910278131394355
1973,0.040910278131394355
1977,0.040910278131394355
1978,0.040910278131394355
1979,0.011160257089024852
1988,0.040910278131394355
1991,0.040910278131394355
1994,0.040910278131394355
1996,0.040910278131394355
1997,0.040910278131394355
1998,0.040910278131394355
2000,0.040910278131394355
2002,0.015290654710031099
2004,0.040910278131394355
2007,0.040910278131394355
2008,0.040910278131394355
2010,0.040910278131394355
2011,0.04601757867704714
2012,0.040910278131394355
2015,0.015290654710031099
2018,0.040910278131394355
2019,0.040910278131394355
2023,0.040910278131394355
2024,0.040910278131394355
2026,0.040910278131394355
2028,0.040910278131394355
2029,0.040910278131394355
2031,0.040910278131394355
2033,0.040910278131394355
2034,0.040910278131394355
2037,0.040910278131394355
2038,0.040910278131394355
2039,0.040910278131394355
2040,0.040910278131394355
2042,0.040910278131394355
2045,0.040910278131394355
2048,0.040910278131394355
2049,0.040910278131394355
2050,0.0828528468330418
2057,0.040910278131394355
2061,0.040910278131394355
2063,0.040910278131394355
2067,0.040910278131394355
2069,0.040910278131394355
2070,0.040910278131394355
2072,0.040910278131394355
2073,0.024840363856938188
2075,0.040910278131394355
2076,0.040910278131394355
2081,0.040910278131394355
2082,0.040910278131394355
2084,0.040910278131394355
2085,0.040910278131394355
2086,0.040910278131394355
2088,0.040910278131394355
2092,0.040910278131394355
2093,0.040910278131394355
2094,0.040910278131394355
2096,0.040910278131394355
2102,0.040910278131394355
2103,0.040910278131394355
2104,0.040910278131394355
2108,0.040910278131394355
2109,0.040910278131394355
2111,0.040910278131394355
2113,0.0828528468330418
2116,0.040910278131394355
2117,0.040910278131394355
2118,0.040910278131394355
2119,0.040910278131394355
2120,0.040910278131394355
2121,0.040910278131394355
2124,0.040910278131394355
2125,0.040910278131394355
2126,0.040910278131394355
2127,0.040910278131394355
2131,0.040910278131394355
2133,0.040910278131394355
2134,0.040910278131394355
2136,0.040910278131394355
2137,0.040910278131394355
